Order_ID,Region,Country,Item_Type,Sales_Channel,Order_Priority,Order_Date,Ship_Date,Units_Sold,Unit_Price,Unit_Cost
118659913,Europe,Czech Republic,Cereal,Online,C,8/2/14,8/17/14,2960,205.7,117.11
667324435,Europe,San Marino,Baby Food,Online,L,10/18/12,10/31/12,4985,255.28,159.42
754082524,Asia,Kazakhstan,Clothes,Online,C,3/28/14,4/21/14,8631,109.28,35.84
685233008,Europe,Poland,Baby Food,Online,C,9/26/11,10/17/11,4529,255.28,159.42
387387216,Asia,Cambodia,Cosmetics,Offline,C,5/1/14,6/11/14,5341,437.2,263.33
757468974,Europe,Monaco,Beverages,Online,H,3/14/13,3/23/13,757,47.45,31.79
512714612,Europe,Belgium,Meat,Online,H,9/23/15,10/9/15,2502,421.89,364.69
240672957,Central America and the Caribbean,Dominican Republic,Vegetables,Online,H,6/6/11,7/14/11,9331,154.06,90.93
149205338,Middle East and North Africa,Jordan,Personal Care,Online,L,8/8/13,8/21/13,2030,81.73,56.67
516485583,Europe,Georgia,Meat,Offline,M,2/11/10,3/6/10,8416,421.89,364.69
341000020,Middle East and North Africa,Somalia,Baby Food,Offline,L,8/9/12,8/18/12,8339,255.28,159.42
491547477,Europe,Kosovo,Vegetables,Online,H,11/7/14,11/7/14,8676,154.06,90.93
557239282,Middle East and North Africa,Syria,Vegetables,Offline,M,9/11/11,10/22/11,8341,154.06,90.93
197499263,Central America and the Caribbean,Panama,Snacks,Offline,C,5/27/10,6/8/10,3276,152.58,97.44
492063748,Middle East and North Africa,Yemen,Personal Care,Offline,L,9/25/11,10/5/11,1453,81.73,56.67
790981566,Middle East and North Africa,Turkey,Vegetables,Online,H,9/20/13,10/8/13,7878,154.06,90.93
964614045,Central America and the Caribbean,El Salvador,Household,Offline,C,6/20/15,7/21/15,9587,668.27,502.54
953635013,Sub-Saharan Africa,Burundi,Fruits,Offline,H,5/10/13,6/14/13,647,9.33,6.92
319030797,Sub-Saharan Africa,Liberia,Vegetables,Offline,L,5/26/12,6/23/12,7157,154.06,90.93
492100226,Central America and the Caribbean,Dominican Republic,Meat,Online,C,11/24/14,1/11/15,2247,421.89,364.69
724454629,Central America and the Caribbean,Saint Vincent and the Grenadines,Beverages,Offline,M,8/21/16,10/2/16,1079,47.45,31.79
338017833,Sub-Saharan Africa,Zambia,Beverages,Offline,M,9/9/10,10/28/10,5843,47.45,31.79
975026166,Middle East and North Africa,Oman,Personal Care,Online,M,11/24/13,12/15/13,765,81.73,56.67
748028457,Sub-Saharan Africa,Mali,Cereal,Online,C,2/7/10,3/26/10,7098,205.7,117.11
989886033,Sub-Saharan Africa,Malawi,Fruits,Online,L,7/2/14,8/1/14,8129,9.33,6.92
403772723,Sub-Saharan Africa,Democratic Republic of the Congo,Cosmetics,Offline,C,11/2/16,11/13/16,4176,437.2,263.33
913174855,Australia and Oceania,Nauru,Meat,Online,H,7/8/15,8/23/15,7587,421.89,364.69
911891257,Europe,Bulgaria,Fruits,Offline,C,10/8/13,11/1/13,7742,9.33,6.92
214033257,Europe,Russia,Snacks,Offline,L,11/29/15,12/3/15,6052,152.58,97.44
504024684,Europe,Ukraine,Cereal,Online,H,12/14/15,1/14/16,959,205.7,117.11
386601865,Europe,Lithuania,Vegetables,Online,L,7/17/16,7/26/16,2938,154.06,90.93
336813628,Europe,Sweden,Cosmetics,Offline,C,1/16/10,2/23/10,9492,437.2,263.33
450021302,Asia,Kyrgyzstan,Beverages,Offline,C,8/4/12,8/27/12,159,47.45,31.79
891898715,Sub-Saharan Africa,Chad,Beverages,Online,L,11/21/14,12/5/14,1505,47.45,31.79
548432195,Australia and Oceania,Solomon Islands,Fruits,Offline,L,4/9/16,5/1/16,2129,9.33,6.92
175920569,Sub-Saharan Africa,Madagascar,Fruits,Offline,H,5/11/13,6/24/13,7661,9.33,6.92
150975167,Australia and Oceania,Papua New Guinea,Clothes,Offline,H,5/28/11,7/11/11,5762,109.28,35.84
920519816,Sub-Saharan Africa,Central African Republic,Beverages,Offline,M,12/9/12,12/30/12,1125,47.45,31.79
751790845,Asia,Maldives,Meat,Online,C,12/28/13,2/6/14,472,421.89,364.69
682337081,Central America and the Caribbean,Dominican Republic,Meat,Online,M,6/8/15,6/10/15,7560,421.89,364.69
470019853,Central America and the Caribbean,Haiti,Meat,Online,H,8/22/11,9/14/11,8174,421.89,364.69
843012988,Sub-Saharan Africa,Togo,Fruits,Offline,H,12/19/16,12/26/16,5132,9.33,6.92
349802815,Asia,Taiwan,Vegetables,Offline,C,7/25/16,8/15/16,3281,154.06,90.93
309188163,Europe,Belgium,Fruits,Online,C,7/24/15,8/12/15,4503,9.33,6.92
760280358,Europe,Kosovo,Office Supplies,Offline,M,8/1/12,8/21/12,2708,651.21,524.96
912503230,Sub-Saharan Africa,Republic of the Congo,Fruits,Online,H,2/13/11,3/17/11,8838,9.33,6.92
495593106,Europe,Slovakia,Beverages,Offline,M,9/15/15,10/8/15,5868,47.45,31.79
209598815,Europe,Cyprus,Clothes,Offline,L,1/9/13,1/11/13,3802,109.28,35.84
374881684,Sub-Saharan Africa,Comoros,Clothes,Offline,L,7/13/13,8/25/13,4676,109.28,35.84
482115542,North America,United States of America,Baby Food,Offline,H,5/26/17,5/28/17,7558,255.28,159.42
542286717,Central America and the Caribbean,Guatemala,Meat,Online,M,9/16/10,9/20/10,3545,421.89,364.69
636694037,Asia,Laos,Cereal,Online,L,9/9/14,9/20/14,769,205.7,117.11
466948831,Australia and Oceania,Solomon Islands,Personal Care,Offline,H,10/9/13,11/26/13,9390,81.73,56.67
704974925,Sub-Saharan Africa,Mali,Snacks,Offline,L,5/19/12,6/14/12,6601,152.58,97.44
743008649,Sub-Saharan Africa,Sudan,Fruits,Online,H,1/4/16,1/27/16,1625,9.33,6.92
943598830,Australia and Oceania,Marshall Islands,Household,Offline,L,4/11/12,4/13/12,718,668.27,502.54
389606797,Central America and the Caribbean,Guatemala,Vegetables,Online,L,8/5/12,9/18/12,2164,154.06,90.93
934206378,Sub-Saharan Africa,Togo,Snacks,Online,M,7/2/10,7/13/10,1282,152.58,97.44
450883901,Sub-Saharan Africa,Republic of the Congo,Meat,Online,L,9/30/15,11/5/15,5421,421.89,364.69
483438193,Europe,Georgia,Meat,Online,H,8/23/12,9/26/12,8959,421.89,364.69
395980584,Australia and Oceania,Vanuatu,Cereal,Online,M,11/10/16,12/18/16,8309,205.7,117.11
522934901,Middle East and North Africa,Qatar,Vegetables,Offline,M,1/18/11,2/3/11,6913,154.06,90.93
819037473,Europe,Switzerland,Vegetables,Online,L,10/15/16,10/15/16,244,154.06,90.93
409337127,Sub-Saharan Africa,Chad,Baby Food,Offline,C,2/1/15,2/14/15,807,255.28,159.42
739195191,Central America and the Caribbean,Antigua and Barbuda ,Cereal,Online,M,9/19/10,10/28/10,3139,205.7,117.11
624285495,Middle East and North Africa,Lebanon,Personal Care,Offline,L,4/24/13,6/11/13,8806,81.73,56.67
300594365,Sub-Saharan Africa,Burkina Faso,Baby Food,Offline,L,11/8/10,12/4/10,1407,255.28,159.42
974420630,Europe,Liechtenstein,Fruits,Offline,H,4/26/11,6/15/11,1573,9.33,6.92
772375619,Sub-Saharan Africa,Cameroon,Personal Care,Online,L,3/3/16,3/6/16,1964,81.73,56.67
591383159,Middle East and North Africa,Qatar,Household,Online,M,8/1/16,8/15/16,2273,668.27,502.54
948679578,Central America and the Caribbean,Jamaica,Snacks,Online,H,5/16/12,6/5/12,4224,152.58,97.44
631813704,Sub-Saharan Africa,Senegal,Meat,Online,L,10/10/15,11/28/15,6570,421.89,364.69
748646867,Sub-Saharan Africa,Madagascar,Clothes,Online,C,5/13/17,6/22/17,99,109.28,35.84
677352893,Sub-Saharan Africa,Republic of the Congo,Beverages,Online,M,7/31/12,8/23/12,2628,47.45,31.79
316418111,Sub-Saharan Africa,Gabon,Beverages,Offline,M,1/25/13,3/6/13,4005,47.45,31.79
534641349,Europe,Russia,Beverages,Offline,L,8/7/12,8/27/12,1111,47.45,31.79
921133935,Europe,Belgium,Snacks,Online,L,8/5/13,8/11/13,2856,152.58,97.44
235319697,Asia,Kyrgyzstan,Office Supplies,Offline,H,9/28/15,10/31/15,5183,651.21,524.96
456934964,Europe,San Marino,Meat,Offline,L,3/23/12,5/5/12,6065,421.89,364.69
936028563,Central America and the Caribbean,Saint Vincent and the Grenadines,Beverages,Offline,H,3/25/16,4/14/16,507,47.45,31.79
642961823,Central America and the Caribbean,Dominican Republic,Baby Food,Offline,C,9/19/11,9/30/11,5546,255.28,159.42
418408572,Sub-Saharan Africa,Burkina Faso,Personal Care,Offline,H,3/15/10,3/15/10,5249,81.73,56.67
723355138,Middle East and North Africa,Jordan,Beverages,Offline,L,9/16/16,10/24/16,5715,47.45,31.79
289100348,Sub-Saharan Africa,Mali,Meat,Online,C,10/24/10,10/31/10,72,421.89,364.69
167255532,Asia,Mongolia,Personal Care,Offline,M,1/9/11,1/20/11,3484,81.73,56.67
579744517,Australia and Oceania,Papua New Guinea,Meat,Online,L,5/28/10,7/2/10,8141,421.89,364.69
468803632,Europe,Bulgaria,Fruits,Online,L,8/31/10,10/2/10,8267,9.33,6.92
646981704,Europe,Finland,Baby Food,Online,M,10/13/10,11/23/10,5118,255.28,159.42
647140061,Middle East and North Africa,Iraq,Household,Online,H,10/22/10,11/5/10,1980,668.27,502.54
972452533,Europe,Finland,Vegetables,Online,L,8/22/15,10/4/15,9169,154.06,90.93
846405446,Middle East and North Africa,Somalia,Household,Offline,M,2/5/16,3/9/16,9035,668.27,502.54
462797629,Central America and the Caribbean,Trinidad and Tobago,Personal Care,Online,H,6/4/15,6/30/15,958,81.73,56.67
535740411,Europe,Austria,Personal Care,Offline,M,5/10/10,6/7/10,6348,81.73,56.67
949657618,Middle East and North Africa,Libya,Meat,Online,H,1/18/10,2/20/10,3648,421.89,364.69
309285581,Europe,Ireland,Personal Care,Offline,H,2/26/17,4/17/17,3331,81.73,56.67
889673125,Middle East and North Africa,Egypt,Meat,Online,C,6/17/16,7/9/16,2903,421.89,364.69
986181581,Sub-Saharan Africa,Mauritius ,Meat,Offline,H,7/13/16,7/23/16,1900,421.89,364.69
764484775,Australia and Oceania,Palau,Baby Food,Offline,M,8/22/15,9/3/15,6888,255.28,159.42
910569036,Middle East and North Africa,Afghanistan,Cereal,Online,C,2/15/13,3/25/13,6467,205.7,117.11
380733191,Europe,Andorra,Baby Food,Offline,C,3/7/13,4/13/13,6267,255.28,159.42
451588571,Middle East and North Africa,Egypt,Household,Online,M,6/24/13,7/14/13,3948,668.27,502.54
670059001,Asia,China,Fruits,Online,H,7/24/16,9/1/16,4203,9.33,6.92
203380811,Australia and Oceania,Kiribati,Office Supplies,Online,L,11/16/10,11/23/10,3756,651.21,524.96
989102828,Europe,Kosovo,Fruits,Online,L,6/11/12,7/8/12,6362,9.33,6.92
985086381,Sub-Saharan Africa,Gabon,Fruits,Offline,H,8/21/15,9/4/15,7806,9.33,6.92
919505298,Sub-Saharan Africa,Liberia,Vegetables,Online,L,2/6/12,2/27/12,906,154.06,90.93
240845906,Middle East and North Africa,Bahrain,Snacks,Online,M,4/6/17,4/21/17,511,152.58,97.44
267907035,Sub-Saharan Africa,Zambia,Office Supplies,Offline,H,7/18/13,7/20/13,8500,651.21,524.96
139800012,Australia and Oceania,Papua New Guinea,Meat,Online,M,9/20/14,9/20/14,8785,421.89,364.69
865948665,Sub-Saharan Africa,Botswana,Meat,Online,C,9/10/16,9/26/16,2308,421.89,364.69
376089322,Middle East and North Africa,Qatar,Meat,Offline,H,6/8/16,6/27/16,2043,421.89,364.69
270270812,Middle East and North Africa,Tunisia ,Snacks,Online,H,10/9/15,10/28/15,7994,152.58,97.44
868854463,Middle East and North Africa,Saudi Arabia,Personal Care,Offline,M,1/6/10,2/12/10,2198,81.73,56.67
762514102,Asia,Malaysia,Beverages,Online,L,6/26/14,7/28/14,3722,47.45,31.79
862236058,North America,Mexico,Personal Care,Offline,H,4/3/15,5/1/15,3665,81.73,56.67
349319159,Sub-Saharan Africa,Mauritania,Household,Online,H,11/4/10,12/10/10,157,668.27,502.54
725374734,Australia and Oceania,Federated States of Micronesia,Snacks,Online,C,12/19/15,1/19/16,3358,152.58,97.44
862326610,Europe,Latvia,Beverages,Online,M,5/2/12,5/28/12,461,47.45,31.79
152411115,Europe,Sweden,Meat,Online,H,1/4/13,2/21/13,691,421.89,364.69
758177077,Asia,Bangladesh,Cosmetics,Online,L,3/11/13,3/21/13,300,437.2,263.33
862485826,Europe,Ukraine,Office Supplies,Offline,C,9/16/16,10/27/16,7577,651.21,524.96
518511188,Asia,South Korea,Household,Offline,C,2/9/17,2/16/17,7838,668.27,502.54
299739491,Europe,Vatican City,Fruits,Offline,M,7/25/16,9/1/16,8431,9.33,6.92
849969565,Middle East and North Africa,Qatar,Meat,Online,H,7/15/14,9/3/14,3737,421.89,364.69
633312737,Europe,France,Meat,Offline,L,7/17/11,8/11/11,167,421.89,364.69
884192836,Europe,Norway,Office Supplies,Offline,C,12/14/12,1/15/13,1164,651.21,524.96
657346189,Asia,Cambodia,Cosmetics,Offline,C,1/24/10,1/28/10,2200,437.2,263.33
877821624,Sub-Saharan Africa,Togo,Beverages,Offline,M,3/2/14,3/14/14,5780,47.45,31.79
290980470,Sub-Saharan Africa,Rwanda,Fruits,Online,M,11/22/14,1/1/15,6442,9.33,6.92
412496554,Australia and Oceania,Vanuatu,Fruits,Online,H,4/20/14,4/29/14,5752,9.33,6.92
578356206,Europe,Iceland,Meat,Online,M,7/9/15,7/15/15,7309,421.89,364.69
194858253,Europe,Luxembourg,Personal Care,Online,L,5/17/11,5/22/11,1742,81.73,56.67
988614022,Europe,Macedonia,Cereal,Offline,L,11/28/10,1/11/11,1713,205.7,117.11
256547343,Asia,Myanmar,Personal Care,Online,C,11/13/12,12/30/12,6915,81.73,56.67
315894544,Asia,Brunei,Vegetables,Offline,M,1/25/17,1/27/17,9070,154.06,90.93
854204452,Middle East and North Africa,Israel,Snacks,Online,L,1/7/13,2/14/13,6934,152.58,97.44
279338395,Europe,Russia,Cereal,Online,L,1/10/14,2/24/14,1293,205.7,117.11
669470202,Asia,Uzbekistan,Meat,Online,C,7/10/15,7/11/15,9965,421.89,364.69
123086202,Europe,Estonia,Baby Food,Offline,M,1/2/14,2/20/14,2797,255.28,159.42
408985221,Central America and the Caribbean,Honduras,Clothes,Online,M,10/28/10,11/14/10,6670,109.28,35.84
216278588,Europe,Luxembourg,Meat,Online,M,12/19/15,12/19/15,495,421.89,364.69
104390132,North America,United States of America,Fruits,Online,L,12/23/13,1/23/14,215,9.33,6.92
253056180,Sub-Saharan Africa,Ethiopia,Household,Online,C,3/11/13,3/14/13,3802,668.27,502.54
912325561,Asia,Taiwan,Personal Care,Online,M,8/24/11,8/24/11,6262,81.73,56.67
152559602,Central America and the Caribbean,Saint Lucia,Meat,Online,H,1/4/16,1/23/16,4631,421.89,364.69
614432132,Sub-Saharan Africa,Djibouti,Cereal,Online,M,2/4/15,3/21/15,2977,205.7,117.11
958929479,Central America and the Caribbean,Trinidad and Tobago,Household,Offline,C,12/1/13,12/26/13,7397,668.27,502.54
817350471,Asia,Mongolia,Household,Offline,H,10/10/14,11/26/14,1022,668.27,502.54
341306436,Central America and the Caribbean,Cuba,Office Supplies,Online,L,6/15/13,6/23/13,9014,651.21,524.96
652721202,Asia,Nepal,Cosmetics,Offline,C,8/6/10,9/25/10,3563,437.2,263.33
693831098,Europe,Romania,Baby Food,Offline,H,6/23/15,7/14/15,8895,255.28,159.42
377184951,Australia and Oceania,Fiji,Cereal,Offline,H,12/7/11,12/19/11,6264,205.7,117.11
135644090,Central America and the Caribbean,Honduras,Vegetables,Online,H,2/28/15,3/26/15,8955,154.06,90.93
472382342,Asia,Indonesia,Clothes,Offline,L,11/29/14,12/2/14,7287,109.28,35.84
610886037,Central America and the Caribbean,Dominica,Cereal,Online,L,2/25/17,4/15/17,3608,205.7,117.11
744954001,Asia,Laos,Cosmetics,Offline,C,7/20/17,7/25/17,7298,437.2,263.33
688697564,Middle East and North Africa,Egypt,Personal Care,Offline,M,11/4/12,12/3/12,9768,81.73,56.67
326540553,Australia and Oceania,Palau,Cereal,Online,L,3/10/12,3/23/12,9461,205.7,117.11
963219296,Europe,Macedonia,Cereal,Online,C,9/1/10,9/18/10,6850,205.7,117.11
373782622,Sub-Saharan Africa,Tanzania,Cereal,Offline,C,10/11/15,11/15/15,9439,205.7,117.11
453591859,Central America and the Caribbean,Saint Kitts and Nevis ,Vegetables,Online,L,5/15/13,6/10/13,6766,154.06,90.93
468320834,Europe,Austria,Vegetables,Offline,M,11/12/16,12/21/16,5397,154.06,90.93
203955876,Europe,Iceland,Cereal,Online,M,6/15/10,7/18/10,3931,205.7,117.11
416795814,Sub-Saharan Africa,Mauritius ,Baby Food,Offline,C,6/22/13,6/29/13,7998,255.28,159.42
583451974,Europe,Moldova ,Snacks,Offline,H,1/11/16,2/5/16,5260,152.58,97.44
250848186,Europe,Luxembourg,Clothes,Online,M,1/30/13,3/7/13,407,109.28,35.84
386220777,Sub-Saharan Africa,Senegal,Meat,Online,M,10/22/15,10/25/15,165,421.89,364.69
227118575,Middle East and North Africa,Syria,Cosmetics,Online,H,7/2/17,8/2/17,8288,437.2,263.33
431402909,Australia and Oceania,Nauru,Fruits,Offline,M,7/14/12,8/16/12,562,9.33,6.92
827247607,Sub-Saharan Africa,Ethiopia,Meat,Offline,L,4/12/15,4/25/15,9805,421.89,364.69
863138997,Europe,Albania,Meat,Online,C,11/12/10,12/21/10,865,421.89,364.69
957875907,Central America and the Caribbean,Dominica,Snacks,Offline,L,1/2/12,1/16/12,5622,152.58,97.44
250569665,Central America and the Caribbean,Honduras,Clothes,Offline,L,4/30/17,5/8/17,7987,109.28,35.84
650644099,Sub-Saharan Africa,Cape Verde,Snacks,Online,H,3/2/15,3/31/15,8903,152.58,97.44
987835538,Asia,Indonesia,Fruits,Offline,H,1/24/10,3/10/10,1342,9.33,6.92
162192809,Middle East and North Africa,Somalia,Cosmetics,Online,H,6/3/11,6/17/11,5311,437.2,263.33
294077241,Sub-Saharan Africa,Mozambique,Clothes,Offline,H,7/19/14,7/28/14,2845,109.28,35.84
874162662,Sub-Saharan Africa,Angola,Baby Food,Offline,L,1/15/12,2/24/12,3012,255.28,159.42
113435399,North America,Greenland,Beverages,Offline,C,9/13/12,10/12/12,6910,47.45,31.79
793194282,Central America and the Caribbean,Honduras,Meat,Offline,H,1/15/15,2/23/15,2669,421.89,364.69
815050637,Australia and Oceania,Samoa ,Fruits,Offline,C,1/23/11,3/7/11,451,9.33,6.92
850928294,Asia,North Korea,Fruits,Online,M,10/5/12,10/9/12,7447,9.33,6.92
293063580,Middle East and North Africa,Jordan,Snacks,Online,M,6/27/10,6/27/10,2881,152.58,97.44
404005324,Asia,Thailand,Beverages,Online,H,7/31/14,9/15/14,3008,47.45,31.79
266614854,Europe,Serbia,Household,Online,M,9/23/13,10/10/13,6115,668.27,502.54
834065997,Europe,Andorra,Household,Offline,L,8/14/16,9/14/16,7518,668.27,502.54
879845082,Europe,Lithuania,Fruits,Offline,M,4/14/10,5/1/10,4567,9.33,6.92
147750937,Middle East and North Africa,Egypt,Household,Offline,M,11/24/16,1/6/17,1641,668.27,502.54
701894891,Sub-Saharan Africa,The Gambia,Baby Food,Online,M,4/8/14,5/18/14,5151,255.28,159.42
176700770,Sub-Saharan Africa,Equatorial Guinea,Personal Care,Online,C,5/2/15,5/29/15,8539,81.73,56.67
326904904,Central America and the Caribbean,Dominica,Fruits,Offline,H,5/22/11,6/27/11,7281,9.33,6.92
277556121,Middle East and North Africa,Algeria,Baby Food,Online,H,9/20/13,10/29/13,3879,255.28,159.42
574015748,Middle East and North Africa,Kuwait,Household,Online,M,12/20/11,1/8/12,2871,668.27,502.54
931957614,Sub-Saharan Africa,Rwanda,Cosmetics,Offline,L,10/6/15,11/25/15,5823,437.2,263.33
687368047,Asia,Uzbekistan,Cereal,Online,L,1/30/13,2/14/13,6335,205.7,117.11
146545875,Europe,Slovakia,Cosmetics,Offline,M,11/27/11,1/7/12,5036,437.2,263.33
136102426,Middle East and North Africa,Morocco,Snacks,Offline,C,9/11/13,9/23/13,4587,152.58,97.44
652961528,Asia,Bhutan,Household,Online,C,3/14/17,3/20/17,4681,668.27,502.54
414359509,Europe,Romania,Baby Food,Offline,C,8/30/14,9/11/14,7042,255.28,159.42
907845199,Central America and the Caribbean,Costa Rica,Vegetables,Online,L,9/27/10,10/2/10,423,154.06,90.93
541279923,Middle East and North Africa,Libya,Household,Offline,M,3/1/11,3/29/11,5613,668.27,502.54
492837512,Central America and the Caribbean,Jamaica,Vegetables,Offline,M,5/13/11,5/20/11,427,154.06,90.93
661004292,Australia and Oceania,Solomon Islands,Fruits,Offline,C,6/1/15,7/7/15,4714,9.33,6.92
114579093,Sub-Saharan Africa,Mozambique,Household,Online,L,2/2/17,3/17/17,5355,668.27,502.54
242673242,Central America and the Caribbean,Dominica,Vegetables,Offline,M,3/28/11,4/20/11,1260,154.06,90.93
704710566,Asia,Philippines,Fruits,Online,M,9/8/12,9/15/12,8372,9.33,6.92
780427396,Asia,Mongolia,Cereal,Online,L,8/19/14,9/30/14,4664,205.7,117.11
719872558,Central America and the Caribbean,Panama,Meat,Offline,C,2/7/15,2/16/15,5142,421.89,364.69
393407380,Sub-Saharan Africa,Ghana,Fruits,Online,L,3/16/13,3/21/13,6841,9.33,6.92
641705691,Sub-Saharan Africa,Sao Tome and Principe,Clothes,Online,C,11/20/12,12/7/12,3829,109.28,35.84
125753819,Middle East and North Africa,Iraq,Personal Care,Offline,M,8/8/11,9/18/11,2205,81.73,56.67
276850593,Europe,Malta,Baby Food,Offline,L,8/21/11,9/3/11,5097,255.28,159.42
346607339,Asia,Uzbekistan,Office Supplies,Online,H,5/10/16,6/13/16,7669,651.21,524.96
556947886,Europe,Andorra,Cereal,Online,L,4/5/11,5/17/11,2111,205.7,117.11
750108563,Sub-Saharan Africa,Burundi,Baby Food,Offline,C,3/9/13,4/16/13,2648,255.28,159.42
838638198,Central America and the Caribbean,Dominica,Office Supplies,Offline,H,7/22/13,8/2/13,534,651.21,524.96
355398118,Asia,Taiwan,Cosmetics,Online,H,5/31/12,6/15/12,9056,437.2,263.33
703562152,Sub-Saharan Africa,Lesotho,Vegetables,Offline,H,8/29/14,10/9/14,8530,154.06,90.93
206616628,Australia and Oceania,Tuvalu,Household,Offline,M,2/9/11,3/24/11,1306,668.27,502.54
858360373,North America,Greenland,Beverages,Online,C,7/30/12,8/12/12,6764,47.45,31.79
672904717,Asia,Sri Lanka,Clothes,Online,L,10/22/15,10/30/15,6314,109.28,35.84
434673488,Sub-Saharan Africa,Kenya,Beverages,Offline,H,10/21/14,11/12/14,8399,47.45,31.79
548403012,Europe,United Kingdom,Household,Online,C,3/23/12,4/4/12,3493,668.27,502.54
589142119,Sub-Saharan Africa,Burundi,Clothes,Offline,M,7/27/15,8/21/15,9100,109.28,35.84
652252137,Europe,United Kingdom,Vegetables,Online,L,9/7/10,9/26/10,4757,154.06,90.93
903406894,Sub-Saharan Africa,Botswana,Snacks,Online,C,12/28/10,2/9/11,7030,152.58,97.44
228592717,Sub-Saharan Africa,Benin,Vegetables,Offline,H,10/30/15,11/3/15,4520,154.06,90.93
284108436,Europe,Malta,Cosmetics,Online,M,3/29/14,4/3/14,2854,437.2,263.33
546565377,Sub-Saharan Africa,Gabon,Cereal,Offline,C,6/24/11,7/1/11,9696,205.7,117.11
562887370,Sub-Saharan Africa,Seychelles ,Office Supplies,Online,H,1/29/10,2/8/10,9736,651.21,524.96
400310742,Sub-Saharan Africa,Nigeria,Snacks,Online,L,8/20/13,9/17/13,9699,152.58,97.44
